dataset_name,features_dimension,type_classifier,learning_rate_init,num_iter,score,solver,learning_rate,activation,hidden_layer_sizes
xor,2,MLPClassifier,0.01,100,0.506,lbfgs,constant,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.744,lbfgs,constant,logistic,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,constant,logistic,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,constant,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,100,0.478,lbfgs,constant,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,constant,tanh,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,constant,tanh,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,constant,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,constant,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,constant,relu,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,constant,relu,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,constant,relu,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,constant,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.502,lbfgs,invscaling,identity,"(5,)"
xor,2,MLPClassifier,0.01,100,0.506,lbfgs,invscaling,identity,"(100,)"
xor,2,MLPClassifier,0.01,100,0.506,lbfgs,invscaling,identity,"(10,10)"
xor,2,MLPClassifier,0.01,100,0.506,lbfgs,invscaling,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,invscaling,logistic,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,invscaling,logistic,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,invscaling,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,100,0.554,lbfgs,invscaling,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.744,lbfgs,invscaling,tanh,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,invscaling,tanh,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,invscaling,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,invscaling,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.736,lbfgs,invscaling,relu,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,invscaling,relu,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,invscaling,relu,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,invscaling,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.506,lbfgs,adaptive,identity,"(5,)"
xor,2,MLPClassifier,0.01,100,0.502,lbfgs,adaptive,identity,"(100,)"
xor,2,MLPClassifier,0.01,100,0.508,lbfgs,adaptive,identity,"(10,10)"
xor,2,MLPClassifier,0.01,100,0.504,lbfgs,adaptive,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,adaptive,logistic,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,adaptive,logistic,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,adaptive,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,100,0.5,lbfgs,adaptive,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,adaptive,tanh,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,adaptive,tanh,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,adaptive,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,adaptive,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,adaptive,relu,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,adaptive,relu,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,adaptive,relu,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,lbfgs,adaptive,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.658,sgd,constant,identity,"(5,)"
xor,2,MLPClassifier,0.01,100,0.592,sgd,constant,identity,"(100,)"
xor,2,MLPClassifier,0.01,100,0.5,sgd,constant,identity,"(10,10)"
xor,2,MLPClassifier,0.01,100,0.476,sgd,constant,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.738,sgd,constant,logistic,"(5,)"
xor,2,MLPClassifier,0.01,100,0.644,sgd,constant,logistic,"(100,)"
xor,2,MLPClassifier,0.01,100,0.5,sgd,constant,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,100,0.5,sgd,constant,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,1.0,sgd,constant,tanh,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,sgd,constant,tanh,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,sgd,constant,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,sgd,constant,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.978,sgd,constant,relu,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,sgd,constant,relu,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,sgd,constant,relu,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,sgd,constant,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.5,sgd,invscaling,identity,"(5,)"
xor,2,MLPClassifier,0.01,100,0.5,sgd,invscaling,identity,"(100,)"
xor,2,MLPClassifier,0.01,100,0.72,sgd,invscaling,identity,"(10,10)"
xor,2,MLPClassifier,0.01,100,0.328,sgd,invscaling,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.5,sgd,invscaling,logistic,"(5,)"
xor,2,MLPClassifier,0.01,100,0.5,sgd,invscaling,logistic,"(100,)"
xor,2,MLPClassifier,0.01,100,0.5,sgd,invscaling,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,100,0.5,sgd,invscaling,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.704,sgd,invscaling,tanh,"(5,)"
xor,2,MLPClassifier,0.01,100,0.408,sgd,invscaling,tanh,"(100,)"
xor,2,MLPClassifier,0.01,100,0.536,sgd,invscaling,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,100,0.75,sgd,invscaling,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.5,sgd,invscaling,relu,"(5,)"
xor,2,MLPClassifier,0.01,100,0.978,sgd,invscaling,relu,"(100,)"
xor,2,MLPClassifier,0.01,100,0.988,sgd,invscaling,relu,"(10,10)"
xor,2,MLPClassifier,0.01,100,0.852,sgd,invscaling,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.612,sgd,adaptive,identity,"(5,)"
xor,2,MLPClassifier,0.01,100,0.542,sgd,adaptive,identity,"(100,)"
xor,2,MLPClassifier,0.01,100,0.512,sgd,adaptive,identity,"(10,10)"
xor,2,MLPClassifier,0.01,100,0.504,sgd,adaptive,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.48,sgd,adaptive,logistic,"(5,)"
xor,2,MLPClassifier,0.01,100,0.318,sgd,adaptive,logistic,"(100,)"
xor,2,MLPClassifier,0.01,100,0.694,sgd,adaptive,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,100,0.5,sgd,adaptive,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,1.0,sgd,adaptive,tanh,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,sgd,adaptive,tanh,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,sgd,adaptive,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,sgd,adaptive,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.998,sgd,adaptive,relu,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,sgd,adaptive,relu,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,sgd,adaptive,relu,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,sgd,adaptive,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.348,adam,constant,identity,"(5,)"
xor,2,MLPClassifier,0.01,100,0.266,adam,constant,identity,"(100,)"
xor,2,MLPClassifier,0.01,100,0.5,adam,constant,identity,"(10,10)"
xor,2,MLPClassifier,0.01,100,0.592,adam,constant,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,1.0,adam,constant,logistic,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,constant,logistic,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,constant,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,adam,constant,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.718,adam,constant,tanh,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,constant,tanh,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,constant,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,adam,constant,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.998,adam,constant,relu,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,constant,relu,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,constant,relu,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,adam,constant,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.454,adam,invscaling,identity,"(5,)"
xor,2,MLPClassifier,0.01,100,0.49,adam,invscaling,identity,"(100,)"
xor,2,MLPClassifier,0.01,100,0.284,adam,invscaling,identity,"(10,10)"
xor,2,MLPClassifier,0.01,100,0.69,adam,invscaling,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,1.0,adam,invscaling,logistic,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,invscaling,logistic,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,invscaling,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,adam,invscaling,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,1.0,adam,invscaling,tanh,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,invscaling,tanh,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,invscaling,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,adam,invscaling,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,1.0,adam,invscaling,relu,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,invscaling,relu,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,invscaling,relu,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,adam,invscaling,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.652,adam,adaptive,identity,"(5,)"
xor,2,MLPClassifier,0.01,100,0.494,adam,adaptive,identity,"(100,)"
xor,2,MLPClassifier,0.01,100,0.282,adam,adaptive,identity,"(10,10)"
xor,2,MLPClassifier,0.01,100,0.53,adam,adaptive,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,1.0,adam,adaptive,logistic,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,adaptive,logistic,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,adaptive,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,adam,adaptive,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,1.0,adam,adaptive,tanh,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,adaptive,tanh,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,adaptive,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,adam,adaptive,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,100,0.998,adam,adaptive,relu,"(5,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,adaptive,relu,"(100,)"
xor,2,MLPClassifier,0.01,100,1.0,adam,adaptive,relu,"(10,10)"
xor,2,MLPClassifier,0.01,100,1.0,adam,adaptive,relu,"(20,20,20)"
xor,2,PereptronClassifier,0.01,200,0.288,,,,
xor,2,MLPClassifier,0.01,200,0.504,lbfgs,constant,identity,"(5,)"
xor,2,MLPClassifier,0.01,200,0.5,lbfgs,constant,identity,"(100,)"
xor,2,MLPClassifier,0.01,200,0.508,lbfgs,constant,identity,"(10,10)"
xor,2,MLPClassifier,0.01,200,0.506,lbfgs,constant,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,constant,logistic,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,constant,logistic,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,constant,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,200,0.52,lbfgs,constant,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,constant,tanh,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,constant,tanh,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,constant,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,constant,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,constant,relu,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,constant,relu,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,constant,relu,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,constant,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,0.506,lbfgs,invscaling,identity,"(5,)"
xor,2,MLPClassifier,0.01,200,0.502,lbfgs,invscaling,identity,"(100,)"
xor,2,MLPClassifier,0.01,200,0.506,lbfgs,invscaling,identity,"(10,10)"
xor,2,MLPClassifier,0.01,200,0.504,lbfgs,invscaling,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,invscaling,logistic,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,invscaling,logistic,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,invscaling,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,invscaling,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,invscaling,tanh,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,invscaling,tanh,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,invscaling,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,invscaling,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,invscaling,relu,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,invscaling,relu,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,invscaling,relu,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,invscaling,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,0.508,lbfgs,adaptive,identity,"(5,)"
xor,2,MLPClassifier,0.01,200,0.506,lbfgs,adaptive,identity,"(100,)"
xor,2,MLPClassifier,0.01,200,0.506,lbfgs,adaptive,identity,"(10,10)"
xor,2,MLPClassifier,0.01,200,0.506,lbfgs,adaptive,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,adaptive,logistic,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,adaptive,logistic,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,adaptive,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,200,0.502,lbfgs,adaptive,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,adaptive,tanh,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,adaptive,tanh,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,adaptive,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,adaptive,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,adaptive,relu,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,adaptive,relu,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,adaptive,relu,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,lbfgs,adaptive,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,0.422,sgd,constant,identity,"(5,)"
xor,2,MLPClassifier,0.01,200,0.306,sgd,constant,identity,"(100,)"
xor,2,MLPClassifier,0.01,200,0.368,sgd,constant,identity,"(10,10)"
xor,2,MLPClassifier,0.01,200,0.332,sgd,constant,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,0.918,sgd,constant,logistic,"(5,)"
xor,2,MLPClassifier,0.01,200,0.57,sgd,constant,logistic,"(100,)"
xor,2,MLPClassifier,0.01,200,0.498,sgd,constant,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,200,0.5,sgd,constant,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,sgd,constant,tanh,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,sgd,constant,tanh,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,sgd,constant,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,sgd,constant,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,sgd,constant,relu,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,sgd,constant,relu,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,sgd,constant,relu,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,sgd,constant,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,0.618,sgd,invscaling,identity,"(5,)"
xor,2,MLPClassifier,0.01,200,0.59,sgd,invscaling,identity,"(100,)"
xor,2,MLPClassifier,0.01,200,0.296,sgd,invscaling,identity,"(10,10)"
xor,2,MLPClassifier,0.01,200,0.386,sgd,invscaling,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,0.5,sgd,invscaling,logistic,"(5,)"
xor,2,MLPClassifier,0.01,200,0.5,sgd,invscaling,logistic,"(100,)"
xor,2,MLPClassifier,0.01,200,0.566,sgd,invscaling,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,200,0.284,sgd,invscaling,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,0.62,sgd,invscaling,tanh,"(5,)"
xor,2,MLPClassifier,0.01,200,0.5,sgd,invscaling,tanh,"(100,)"
xor,2,MLPClassifier,0.01,200,0.606,sgd,invscaling,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,200,0.954,sgd,invscaling,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,0.468,sgd,invscaling,relu,"(5,)"
xor,2,MLPClassifier,0.01,200,0.748,sgd,invscaling,relu,"(100,)"
xor,2,MLPClassifier,0.01,200,0.5,sgd,invscaling,relu,"(10,10)"
xor,2,MLPClassifier,0.01,200,0.676,sgd,invscaling,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,0.486,sgd,adaptive,identity,"(5,)"
xor,2,MLPClassifier,0.01,200,0.558,sgd,adaptive,identity,"(100,)"
xor,2,MLPClassifier,0.01,200,0.538,sgd,adaptive,identity,"(10,10)"
xor,2,MLPClassifier,0.01,200,0.484,sgd,adaptive,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,sgd,adaptive,logistic,"(5,)"
xor,2,MLPClassifier,0.01,200,0.276,sgd,adaptive,logistic,"(100,)"
xor,2,MLPClassifier,0.01,200,0.532,sgd,adaptive,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,200,0.5,sgd,adaptive,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,sgd,adaptive,tanh,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,sgd,adaptive,tanh,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,sgd,adaptive,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,sgd,adaptive,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,0.998,sgd,adaptive,relu,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,sgd,adaptive,relu,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,sgd,adaptive,relu,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,sgd,adaptive,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,0.5,adam,constant,identity,"(5,)"
xor,2,MLPClassifier,0.01,200,0.5,adam,constant,identity,"(100,)"
xor,2,MLPClassifier,0.01,200,0.3,adam,constant,identity,"(10,10)"
xor,2,MLPClassifier,0.01,200,0.492,adam,constant,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,0.568,adam,constant,logistic,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,constant,logistic,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,constant,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,adam,constant,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,adam,constant,tanh,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,constant,tanh,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,constant,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,adam,constant,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,adam,constant,relu,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,constant,relu,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,constant,relu,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,adam,constant,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,0.48,adam,invscaling,identity,"(5,)"
xor,2,MLPClassifier,0.01,200,0.36,adam,invscaling,identity,"(100,)"
xor,2,MLPClassifier,0.01,200,0.532,adam,invscaling,identity,"(10,10)"
xor,2,MLPClassifier,0.01,200,0.666,adam,invscaling,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,adam,invscaling,logistic,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,invscaling,logistic,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,invscaling,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,adam,invscaling,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,adam,invscaling,tanh,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,invscaling,tanh,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,invscaling,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,adam,invscaling,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,adam,invscaling,relu,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,invscaling,relu,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,invscaling,relu,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,adam,invscaling,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,0.352,adam,adaptive,identity,"(5,)"
xor,2,MLPClassifier,0.01,200,0.5,adam,adaptive,identity,"(100,)"
xor,2,MLPClassifier,0.01,200,0.336,adam,adaptive,identity,"(10,10)"
xor,2,MLPClassifier,0.01,200,0.344,adam,adaptive,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,adam,adaptive,logistic,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,adaptive,logistic,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,adaptive,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,adam,adaptive,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,adam,adaptive,tanh,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,adaptive,tanh,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,adaptive,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,adam,adaptive,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,200,1.0,adam,adaptive,relu,"(5,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,adaptive,relu,"(100,)"
xor,2,MLPClassifier,0.01,200,1.0,adam,adaptive,relu,"(10,10)"
xor,2,MLPClassifier,0.01,200,1.0,adam,adaptive,relu,"(20,20,20)"
xor,2,PereptronClassifier,0.01,400,0.334,,,,
xor,2,MLPClassifier,0.01,400,0.508,lbfgs,constant,identity,"(5,)"
xor,2,MLPClassifier,0.01,400,0.5,lbfgs,constant,identity,"(100,)"
xor,2,MLPClassifier,0.01,400,0.506,lbfgs,constant,identity,"(10,10)"
xor,2,MLPClassifier,0.01,400,0.508,lbfgs,constant,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,constant,logistic,"(5,)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,constant,logistic,"(100,)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,constant,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,400,0.552,lbfgs,constant,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,constant,tanh,"(5,)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,constant,tanh,"(100,)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,constant,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,constant,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,constant,relu,"(5,)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,constant,relu,"(100,)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,constant,relu,"(10,10)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,constant,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,400,0.508,lbfgs,invscaling,identity,"(5,)"
xor,2,MLPClassifier,0.01,400,0.508,lbfgs,invscaling,identity,"(100,)"
xor,2,MLPClassifier,0.01,400,0.508,lbfgs,invscaling,identity,"(10,10)"
xor,2,MLPClassifier,0.01,400,0.506,lbfgs,invscaling,identity,"(20,20,20)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,invscaling,logistic,"(5,)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,invscaling,logistic,"(100,)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,invscaling,logistic,"(10,10)"
xor,2,MLPClassifier,0.01,400,0.52,lbfgs,invscaling,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,invscaling,tanh,"(5,)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,invscaling,tanh,"(100,)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,invscaling,tanh,"(10,10)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,invscaling,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,invscaling,relu,"(5,)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,invscaling,relu,"(100,)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,invscaling,relu,"(10,10)"
xor,2,MLPClassifier,0.01,400,1.0,lbfgs,invscaling,relu,"(20,20,20)"
xor,2,MLPClassifier,0.01,400,0.506,lbfgs,adaptive,identity,"(5,)"
xor,2,MLPClassifier,0.01,400,0.506,lbfgs,adaptive,identity,"(100,)"
xor,2,MLPClassifier,0.01,400,0.508,lbfgs,adaptive,identity,"(10,10)"
